Id,Title, Budget , Revenue ,Original Language,Popularity,Production Countries,Production Companies,Genre 1,Genre 2,Genre 3,Genre 4,Release Date,Runtime,Status,Tagline,Vote Average,Vote Count,,,,,,
333352,Eye in the Sky,"$13,000,000.00 ","$18,704,595.00 ",en,10.564701,  United Kingdom, Entertainment One,Drama,Thriller,War,,9/11/2015,102,Released,Welcome to the new front line,7.2,532,,,,,,
320588,"Hello, My Name Is Doris","$1,000,000.00 ","$14,444,999.00 ",en,14.992311,  United States of America, Red Crown Productions,Comedy,Drama,Romance,,11/27/2015,95,Released,She's not ready to act her age,6.5,156,,,,,,
2989,Roar,"$17,000,000.00 ","$2,000,000.00 ",en,1.307263,  United States of America, American Filmworks,Adventure,Thriller,,,11/12/1981,102,Released,No animals were harmed in the making of this movie. 70 members of the cast and crew were.,5.6,19,,,,,,
333385,Mr. Right,"$8,000,000.00 ","$34,694.00 ",en,7.317816,  United States of America, Amasia Entertainment,Action,Comedy,Romance,,2/29/2016,95,Released,They make a killer couple.,6.3,395,,,,,,
339984,Miracles from Heaven,"$16,000,000.00 ","$73,883,359.00 ",en,7.528099,  United States of America, TriStar Pictures,Drama,,,,3/17/2016,117,Released,How do we explain the impossible?,6.8,191,,,,,,
315664,Florence Foster Jenkins,"$29,000,000.00 ","$48,902,953.00 ",en,10.829116,  United Kingdom, BBC Films,Comedy,Drama,,,5/6/2016,110,Released,"People may say I couldn't sing, but no one can say I didn't sing",6.7,409,,,,,,
302688,My Big Fat Greek Wedding 2,"$18,000,000.00 ","$88,923,251.00 ",en,6.344961,  Canada, Universal Pictures,Romance,Comedy,Family,,3/23/2016,94,Released,People change. Greeks don't.,5.6,328,,,,,,
357706,Irudhi Suttru,"$300,000.00 ","$2,100,000.00 ",ta,0.756243,  India, UTV Motion Pictures,Action,Drama,,,1/28/2016,112,Released,,6.7,11,,,,,,
297806,I Saw the Light,"$13,000,000.00 ","$1,646,788.00 ",en,4.654312,  United States of America, Bron Studios,Drama,Music,,,2/5/2016,123,Released,The story of Hank Williams,5.9,48,,,,,,
342521,Keanu,"$15,000,000.00 ","$20,566,327.00 ",en,7.942084,  United States of America, New Line Cinema,Action,Comedy,,,4/21/2016,94,Released,"Kitten, please.",6,434,,,,,,
375742,The Lure,"$1,300,000.00 ","$101,657.00 ",pl,2.159038,  Poland, Wytwórnia Filmów Dokumentalnych i Fabularnych (WFDiF),Horror,Music,,,12/25/2015,92,Released,,6.1,31,,,,,,
336011,White Girl,"$700,000.00 ","$200,242.00 ",en,6.021721,  United States of America, Killer Films,Drama,,,,9/2/2016,88,Released,,5.5,109,,,,,,
296360,Love & Friendship,"$3,000,000.00 ","$14,016,568.00 ",en,12.822085,  United Kingdom, Blinder Films,Comedy,Drama,Romance,,5/27/2016,94,Released,A lady never reveals her tactics.,6.4,171,,,,,,
292081,Sunshine Superman,"$400,000.00 ","$88,097.00 ",en,0.984906,,,Documentary,,,,5/22/2015,100,Released,If there are mountains let's climb them. If there are buildings let's jump off them.,7.2,10,,,,,,
295699,Everybody Wants Some!!,"$10,000,000.00 ","$3,400,278.00 ",en,6.737797,  United States of America, Annapurna Pictures,Comedy,,,,3/30/2016,116,Released,Here for a good time not a long time,6.3,419,,,,,,
369557,Sing Street,"$4,000,000.00 ","$13,624,522.00 ",en,10.672862,  Ireland, Cosmo-Films,Romance,Drama,Music,,3/11/2016,106,Released,Boy meets girl. Girl unimpressed. Boy starts band.,8,669,,,,,,
370755,Paterson,"$5,000,000.00 ","$2,152,738.00 ",en,10.300307,  France, Amazon Studios,Comedy,Drama,Romance,,11/17/2016,118,Released,"If you ever left me, I'd tear my heart out and never put it back",7,311,,,,,,
290595,The Huntsman: Winter's War,"$115,000,000.00 ","$164,602,163.00 ",en,17.260203,  United States of America, Universal Pictures,Action,Adventure,Drama,,4/6/2016,114,Released,The story before Snow White,6,1575,,,,,,
325133,Neighbors 2: Sorority Rising,"$35,000,000.00 ","$108,758,521.00 ",en,9.914008,  United States of America, Universal Pictures,Comedy,,,,5/4/2016,91,Released,New neighbors.,5.6,1490,,,,,,
68016,Aadukalam,"$4,000,000.00 ","$6,000,000.00 ",ta,0.372987,  India, Sun Pictures,Action,Drama,Thriller,,1/14/2011,160,Released,,6.8,8,,,,,,
372226,Visaranai,"$325,000.00 ","$1,600,000.00 ",ta,0.867549,  India, Wunderbar Films,Drama,Thriller,,,2/4/2016,118,Released,,8,8,,,,,,
374465,Things to Come,"$2,100,000.00 ","$282,382.00 ",fr,5.858112,  France, ARTE France Cinéma,Drama,,,,3/16/2016,102,Released,,6.5,70,,,,,,
377985,Fan,"$16,000,000.00 ","$29,251,596.00 ",hi,5.127876,  India, Red Chillies Entertainment,Action,Drama,Thriller,,4/15/2016,142,Released,World's biggest superstar got the universe's biggest fan!,6.2,73,,,,,,
303858,Money Monster,"$27,000,000.00 ","$93,282,604.00 ",en,11.953822,  United States of America, TriStar Pictures,Thriller,,,,5/12/2016,98,Released,Not every conspiracy is a theory.,6.5,1096,,,,,,
322240,Nine Lives,"$30,000,000.00 ","$57,814,445.00 ",en,10.000208,  China, EuropaCorp,Fantasy,Comedy,Family,,8/3/2016,87,Released,His life just got put on paws.,5.5,289,,,,,,
326423,Barbershop: The Next Cut,"$20,000,000.00 ","$55,030,051.00 ",en,8.468401,  United States of America, New Line Cinema,Comedy,,,,4/15/2016,112,Released,Everybody's back for a fresh cut,6.2,171,,,,,,
330483,The Choice,"$10,000,000.00 ","$18,730,891.00 ",en,8.28378,  United States of America, Lionsgate,Drama,Romance,,,2/4/2016,111,Released,Let your heart decide.,6.7,527,,,,,,
127380,Finding Dory,"$200,000,000.00 ","$1,028,570,889.00 ",en,14.477677,  United States of America, Walt Disney Pictures,Adventure,Animation,Comedy,Family,6/16/2016,97,Released,An unforgettable journey she probably won't remember.,6.8,4333,,,,,,
323676,The Boss,"$29,000,000.00 ","$78,636,257.00 ",en,7.533146,  United States of America, Universal Pictures,Comedy,,,,4/7/2016,91,Released,Watch your assets,5.5,441,,,,,,
333669,Bastille Day,"$20,000,000.00 ","$14,397,593.00 ",en,12.119295,  Luxembourg, StudioCanal,Action,,,,4/22/2016,92,Released,With law comes disorder,6,378,,,,,,
316152,Free State of Jones,"$50,000,000.00 ","$25,035,950.00 ",en,10.223582,  United States of America, Larger Than Life Productions,War,Action,Drama,History,6/24/2016,139,Released,Based on the incredible true story.,6.6,439,,,,,,
153518,The Angry Birds Movie,"$73,000,000.00 ","$349,779,543.00 ",en,11.171927,  Finland, Columbia Pictures,Family,Animation,,,5/11/2016,97,Released,Why so angry?,5.9,1048,,,,,,
384737,Precious Cargo,"$10,500,000.00 ","$100,659.00 ",en,11.548303,  Canada, Herrick Entertainment,Action,Crime,Thriller,,7/15/2016,99,Released,Never steal from a thief,5.1,95,,,,,,
188540,Arrambam,"$9,200,000.00 ","$21,000,000.00 ",en,0.882864,  India, Sri Sathya Sai Movies,Action,Thriller,Drama,,10/31/2013,157,Released,,6,8,,,,,,
300983,Yennai Arindhaal,"$7,900,000.00 ","$16,000,000.00 ",ta,0.86433,  India, Shri Sai Raam Creations,Romance,Thriller,Drama,Action,2/6/2015,176,Released,"Well, If You Know Me...",6.6,14,,,,,,
76788,Mankatha,"$6,100,000.00 ","$28,000,000.00 ",ta,1.145752,  India, Sun Pictures,Action,Thriller,,,8/31/2011,149,Released,Strictly no rules,5.6,14,,,,,,
330418,Indru Netru Naalai,"$620,000.00 ","$1,400,000.00 ",ta,0.326862,  India, Studio Green,Science,name:,,,6/26/2015,146,Released,,7.4,7,,,,,,
247504,Veeram,"$5,900,000.00 ","$19,000,000.00 ",ta,1.915168,  India, Vijaya Productions,Action,Comedy,Romance,,1/10/2014,161,Released,,5.8,11,,,,,,
69428,Vaali,"$500,000.00 ","$500,000.00 ",en,0.509127,  India,,Romance,,,,5/1/1999,157,Released,,6,6,,,,,,
69417,Villan,"$500,000.00 ","$500,000.00 ",en,0.45621,  India, Nic Arts,Action,Crime,,,12/5/2002,157,Released,,6.7,5,,,,,,
69401,Dheena,"$500,000.00 ","$500,000.00 ",ta,0.349478,  India, Vijayam Cine Combines,Action,Drama,Romance,,1/14/2001,157,Released,,5.3,5,,,,,,
69399,Citizen,"$500,000.00 ","$500,000.00 ",en,0.233572,  India, Nic Arts,Drama,Action,Crime,Foreign,6/8/2001,157,Released,,5.9,6,,,,,,
69427,Amarkalam,"$500,000.00 ","$500,000.00 ",en,0.493342,  India,,,,,,8/25/1999,157,Released,,6.6,4,,,,,,
69404,Mugavari,"$500,000.00 ","$500,000.00 ",en,0.284847,  India,,Drama,Romance,,,2/2/2000,157,Released,,7.5,2,,,,,,
69422,Aasai,"$500,000.00 ","$500,000.00 ",en,0.370114,  India,,Action,Romance,,,9/25/1995,157,Released,,6,2,,,,,,
69423,Kadhal Kottai,"$500,000.00 ","$500,000.00 ",en,0.071908,  India, Sivashakthi Movie Makers,Romance,,,,7/12/1996,157,Released,,7,2,,,,,,
353069,Mother's Day,"$25,000,000.00 ","$48,418,160.00 ",en,8.309565,  United States of America, Open Road Films (II),Comedy,,,,4/28/2016,118,Released,Celebrate the one day that connects us all,5.8,391,,,,,,
302401,Snowden,"$40,000,000.00 ","$37,279,439.00 ",en,14.384554,  Germany, Endgame Entertainment,Drama,Thriller,,,9/15/2016,134,Released,The only safe place is on the run.,7,1285,,,,,,
234004,Ratchet & Clank,"$20,000,000.00 ","$8,821,329.00 ",en,9.115939,  Canada, Rainmaker Entertainment,Action,Adventure,Animation,Family,4/13/2016,94,Released,Ready to kick some asteroid!,5.4,188,,,,,,
257440,Term Life,"$16,500,000.00 ","$21,256.00 ",en,7.35578,  United States of America, WWE Studios,Thriller,Drama,Crime,,4/29/2016,93,Released,A daughter out of options. A father out of time.,5.7,81,,,,,,
290250,The Nice Guys,"$50,000,000.00 ","$62,788,218.00 ",en,16.075615,  United Kingdom, Silver Pictures,Action,Comedy,Crime,Thriller,5/15/2016,116,Released,Private dicks,7,2382,,,,,,
270010,A Hologram for the King,"$30,000,000.00 ","$4,212,494.00 ",en,9.104543,  Mexico, X-Filme Creative Pool,Comedy,Drama,,,4/22/2016,97,Released,How far will you go? To find yourself.,5.8,347,,,,,,
62756,Singam,"$2,200,000.00 ","$9,700,000.00 ",ta,1.132835,  India, Reliance Big Pictures,Action,Comedy,Crime,,5/28/2010,154,Released,,6.9,19,,,,,,
49029,Saamy,$1.00 ,$3.00 ,ta,0.43849,  India,,Action,Drama,,,5/5/2003,140,Released,,5.8,5,,,,,,
86718,7Aum Arivu,"$16,000,000.00 ","$98,900,000.00 ",ta,2.252517,  India, Red Giant Movies,Action,Science,name:,,10/26/2011,168,Released,,6.6,10,,,,,,
380111,Flight Crew,"$10,000,000.00 ","$27,305,571.00 ",ru,5.42046,  Russia, Three T Productions,Drama,Action,,,4/21/2016,138,Released,,6.8,47,,,,,,
332567,The Shallows,"$17,000,000.00 ","$119,100,758.00 ",en,13.689175,  United States of America, Columbia Pictures,Horror,Drama,Thriller,,6/24/2016,86,Released,What was once in the deep is now in the shallows.,6.2,1619,,,,,,
70527,A Little Night Music,"$200,000.00 ","$286,000.00 ",sr,0.164585,  Serbia, Zillion Films,Comedy,,,,1/1/2002,95,Released,Život dvojice najboljih prijateljla mijenja se onog trenutka kada se jave na mobitel mrtvaca...,7.8,4,,,,,,
57186,Skinning,"$500,000.00 ",$198.00 ,sr,1.018477,  Serbia, Hypnopolis,Action,Crime,Drama,,10/6/2010,97,Released,Life is sometimes rude game: one mistake can buy you ticket to hell.,5.9,14,,,,,,
280690,Kick,"$22,000,000.00 ","$55,000,000.00 ",hi,7.366331,,,Action,Comedy,Romance,,7/25/2014,146,Released,,6,51,,,,,,
22315,Aitraaz,"$3,500,000.00 ","$9,250,000.00 ",hi,1.280578,  India,,Thriller,Drama,,,11/12/2004,159,Released,,4.9,17,,,,,,
89868,Paws,"$137,731.00 ","$1,778,391.00 ",en,1.78367,  Australia,,Adventure,Family,Fantasy,,9/25/1997,83,Released,Some heroes are all talk.,3.9,8,,,,,,
290098,The Handmaiden,"$8,575,000.00 ","$1,983,204.00 ",ko,16.727405,  South Korea, CJ Entertainment,Thriller,Drama,Romance,,6/1/2016,145,Released,Never did they expect to get into a controversial relationship...,8.1,453,,,,,,
241259,Alice Through the Looking Glass,"$170,000,000.00 ","$299,370,084.00 ",en,14.61608,  United Kingdom, Walt Disney Pictures,Family,Fantasy,,,5/25/2016,113,Released,It's time for a little madness.,6.5,1782,,,,,,
267935,The BFG,"$140,000,000.00 ","$183,345,589.00 ",en,18.769476,  India, Walt Disney Pictures,Adventure,Family,Fantasy,,6/1/2016,120,Released,The world is more giant than you can imagine.,6,1026,,,,,,
223702,Sausage Party,"$19,000,000.00 ","$140,705,322.00 ",en,17.56963,  Canada, Columbia Pictures,Adventure,Animation,Comedy,Fantasy,7/11/2016,83,Released,Always use condiments,5.6,2310,,,,,,
334533,Captain Fantastic,"$5,000,000.00 ","$5,879,736.00 ",en,16.519276,  United States of America, Electric City Entertainment,Adventure,Comedy,Drama,Romance,7/2/2016,119,Released,He Prepared Them for Everything Except the Outside World.,7.9,1569,,,,,,
374475,Toni Erdmann,"$3,537,415.00 ","$1,390,172.00 ",de,9.117054,  Austria, Sony Pictures Classics,Comedy,Drama,,,7/14/2016,162,Released,,7.3,270,,,,,,
337154,The Meddler,"$3,200,000.00 ","$4,267,218.00 ",en,5.510288,  United States of America,,Comedy,Drama,,,4/5/2016,100,Released,,6,89,,,,,,
188183,Finding Mr. Right,"$4,881,000.00 ","$81,350,000.00 ",zh,2.32186,  China,,Comedy,Romance,,,3/20/2013,123,Released,,6.3,42,,,,,,
291805,Now You See Me 2,"$90,000,000.00 ","$334,901,337.00 ",en,39.540653,  Canada, Summit Entertainment,Action,Adventure,Comedy,Crime,6/2/2016,129,Released,You Haven't Seen Anything Yet,6.7,3362,,,,,,
339397,Café Society,"$30,000,000.00 ","$43,763,247.00 ",en,9.2467,  United States of America, Gravier Productions,Comedy,Drama,Romance,,5/11/2016,96,Released,Anyone who is anyone will be seen at Café Society.,6.4,826,,,,,,
347031,Swiss Army Man,"$3,000,000.00 ","$4,210,454.00 ",en,9.196678,  United States of America, A,Comedy,Drama,Romance,Fantasy,6/24/2016,97,Released,We all need somebody to lean on.,6.8,839,,,,,,
378348,A Violent Prosecutor,$500.00 ,$50.00 ,ko,1.398756,  South Korea,,Crime,Comedy,,,2/3/2016,126,Released,,7.6,25,,,,,,
374458,Graduation,"$2,000,000.00 ","$343,617.00 ",ro,2.840429,  Romania, Why Not Productions,Drama,,,,5/20/2016,127,Released,A Father Will Do Anything To Save His Daughter's Future,6.7,54,,,,,,
308531,Teenage Mutant Ninja Turtles: Out of the Shadows,"$135,000,000.00 ","$245,623,848.00 ",en,13.047776,  China, Paramount Pictures,Fantasy,Action,Adventure,Comedy,6/1/2016,112,Released,Raise some shell.,5.8,984,,,,,,
257345,The Darkness,"$4,000,000.00 ","$10,898,293.00 ",en,12.187189,  United States of America, Universal Pictures,Horror,Thriller,,,5/13/2016,92,Released,Evil comes home,4.5,162,,,,,,
58522,Boris - Il film,"$3,347,850.00 ","$1,248,748.00 ",it,2.906503,  Italy, Rai Cinema,Comedy,,,,4/1/2011,108,Released,"Dopo ""Lo Squalo"" un altro gigante del cinema.",6.8,74,,,,,,
259693,The Conjuring 2,"$40,000,000.00 ","$320,170,008.00 ",en,14.767317,  Canada, New Line Cinema,Horror,,,,5/13/2016,134,Released,The next true story from the case files of Ed and Lorraine Warren,7,2018,,,,,,
43074,Ghostbusters,"$144,000,000.00 ","$229,147,509.00 ",en,17.162744,  United States of America, Columbia Pictures,Action,Fantasy,Comedy,,7/14/2016,116,Released,Who You Gonna Call?,5.3,2203,,,,,,
302699,Central Intelligence,"$50,000,000.00 ","$216,972,543.00 ",en,11.374041,  United States of America, New Line Cinema,Action,Comedy,,,6/15/2016,107,Released,Saving the world takes a little Hart and a big Johnson,6.2,1699,,,,,,
398535,Udta Punjab,"$5,980,000.00 ","$14,900,000.00 ",hi,4.195845,  India, Balaji Motion Pictures,Thriller,Crime,Drama,,6/17/2016,149,Released,,7.4,32,,,,,,
377213,Te3n,"$5,069,632.00 ","$4,817,642.00 ",hi,1.434237,  India, Endemol India,Mystery,Thriller,Drama,,6/10/2016,136,Released,,6.8,23,,,,,,
324668,Jason Bourne,"$120,000,000.00 ","$415,484,914.00 ",en,19.133256,  United Kingdom, The Kennedy/Marshall Company,Action,Thriller,,,7/27/2016,123,Released,You know his name,5.9,2386,,,,,,
393562,Raman Raghav 2.0,"$521,873.00 ","$1,013,926.00 ",hi,1.668794,  India, Phantom Films,Thriller,Crime,,,6/24/2016,127,Released,,7.1,27,,,,,,
258489,The Legend of Tarzan,"$180,000,000.00 ","$356,743,061.00 ",en,45.38298,  Canada, Village Roadshow Pictures,Action,Adventure,,,6/29/2016,109,Released,Human. Nature.,5.5,2488,,,,,,
316727,The Purge: Election Year,"$10,000,000.00 ","$118,587,880.00 ",en,13.1789,  France, Universal Pictures,Action,Horror,Thriller,,6/29/2016,105,Released,Keep America great,6.1,1356,,,,,,
316023,Mike and Dave Need Wedding Dates,"$33,000,000.00 ","$77,068,246.00 ",en,12.237571,  United States of America, Twentieth Century Fox Film Corporation,Comedy,,,,7/7/2016,98,Released,They needed hot dates. They got hot messes.,5.9,901,,,,,,
278154,Ice Age: Collision Course,"$105,000,000.00 ","$408,579,038.00 ",en,20.151037,  United States of America, Blue Sky Studios,Adventure,Animation,Family,Comedy,6/23/2016,100,Released,One small step. One giant mess.,5.6,1170,,,,,,
345911,Lights Out,"$4,900,000.00 ","$148,868,835.00 ",en,11.494907,  United States of America, New Line Productions,Horror,Thriller,,,7/21/2016,81,Released,,6.3,1174,,,,,,
294272,Pete's Dragon,"$65,000,000.00 ","$143,695,338.00 ",en,12.189941,  United States of America, Walt Disney Pictures,Adventure,Family,Fantasy,,8/10/2016,102,Released,Some secrets are too big to keep.,6.2,697,,,,,,
333386,The Duel,"$10,000,000.00 ","$4,500.00 ",en,5.927867,  United States of America,  Films,Western,Drama,,,6/24/2016,110,Released,Vengeance cannot be denied.,5.5,82,,,,,,
328387,Nerve,"$19,000,000.00 ","$85,241,496.00 ",en,14.9837,  United States of America, Lionsgate,Mystery,Adventure,Crime,,7/27/2016,96,Released,Are you a watcher or a player?,7.1,2262,,,,,,
363676,Sully,"$60,000,000.00 ","$238,470,033.00 ",en,18.275689,  United States of America, Malpaso Productions,Drama,History,,,9/7/2016,96,Released,The Untold Story Behind the Miracle on the Hudson.,7,2106,,,,,,
376812,Sultan,"$10,400,000.00 ","$102,000,000.00 ",hi,6.070606,  India, Yash Raj Films,Drama,Action,,,7/6/2016,170,Released,Wrestling is not a sport. Its about fighting what lies within.,7,71,,,,,,
372297,Charlie,"$1,900,000.00 ","$5,900,000.00 ",ml,1.188662,  India, Finding Cinema,Drama,Romance,,,12/24/2015,130,Released,,7.4,10,,,,,,
15467,Kismat Konnection,"$4,180,000.00 ","$11,000,000.00 ",hi,1.506777,  India, Tips Industries,Drama,Comedy,Romance,Foreign,7/18/2008,153,Released,,5,17,,,,,,
325789,The Infiltrator,"$25,000,000.00 ","$15,436,808.00 ",en,11.504398,  United Kingdom, Good Films,Crime,Drama,Thriller,,7/13/2016,127,Released,The true story of one man against the biggest drug cartel in history.,6.6,592,,,,,,
308266,War Dogs,"$40,000,000.00 ","$86,234,523.00 ",en,16.453573,  Cambodia, The Mark Gordon Company,Comedy,Crime,Drama,,8/17/2016,114,Released,An American dream,6.8,1392,,,,,,
351809,To Steal from a Thief,"$6,700,000.00 ","$12,118,661.00 ",es,4.987123,  Argentina, Telecinco Cinema,Crime,Thriller,,,3/3/2016,96,Released,Who can you trust?,6.1,103,,,,,,
382322,Batman: The Killing Joke,"$3,500,000.00 ","$3,775,000.00 ",en,6.488277,  United States of America, DC Comics,Action,Animation,Crime,Drama,7/21/2016,72,Released,The madness begins.,6.2,485,,,,,,
173689,Lights of New York,"$75,000.00 ","$1,200,000.00 ",en,0.251353,  United States of America, Warner Bros.,Crime,Drama,,,7/18/2028,57,Released,"The first ""All Talking"" picture",5.7,3,,,,,,
376659,Bad Moms,"$20,000,000.00 ","$183,936,074.00 ",en,9.362056,  United States of America, STX Entertainment,Comedy,,,,7/28/2016,100,Released,Party like a mother.,6.3,1287,,,,,,
338766,Hell or High Water,"$12,000,000.00 ","$37,589,296.00 ",en,12.565896,  United States of America, Sney Kimmel Entertainment,Crime,Drama,Thriller,Western,8/12/2016,102,Released,Blood always follows money.,7.2,1304,,,,,,
300669,Don't Breathe,"$9,900,000.00 ","$157,100,845.00 ",en,25.869883,  United States of America, Ghost House Pictures,Crime,Horror,Thriller,,8/25/2016,88,Released,"This house looked like an easy target, until they found out what was inside.",6.7,1830,,,,,,
403119,47 Meters Down,"$5,500,000.00 ","$44,235,023.00 ",en,52.854103,  United Kingdom, Dimension Films,Drama,Thriller,Horror,Adventure,6/15/2017,89,Released,No way out. No way up. No chance in hell.,5.1,548,,,,,,
391995,Hillary's America: The Secret History of the Democratic Party,"$5,000,000.00 ","$13,000,000.00 ",en,1.628629,,,History,Documentary,,,7/1/2016,107,Released,,6.6,28,,,,,,
47034,The Cherry Orchard,$5.00 ,$135.00 ,en,0.00188,  Greece,,Drama,Comedy,Foreign,,1/1/1999,141,Released,,0,0,,,,,,
368940,Robinson Crusoe,"$13,500,000.00 ","$3,342,697.00 ",de,8.969705,  Belgium, StudioCanal,Adventure,Animation,Comedy,Family,2/4/2016,90,Released,Just because you're stranded... doesn't mean you can't make some friends.,5.8,85,,,,,,
376660,The Edge of Seventeen,"$9,000,000.00 ","$18,803,648.00 ",en,9.51953,  United States of America, Gracie Films,Comedy,Drama,,,11/18/2016,104,Released,You're only young once... is it over yet?,7.3,952,,,,,,
351339,Anthropoid,"$9,000,000.00 ","$4,600,000.00 ",en,8.475983,  Czech Republic, LD Entertainment,History,Thriller,War,,8/12/2016,120,Released,Resistance has a code name,6.9,251,,,,,,
337674,Elle,"$9,804,690.00 ","$2,341,534.00 ",fr,8.226065,  Belgium, France  Cinéma,Drama,Thriller,,,5/25/2016,130,Released,"Thrilling, exhilarating and original!",6.6,498,,,,,,
105506,Grandmaster,"$120,000.00 ","$130,000.00 ",ml,0.485424,  India, UTV Motion Pictures,Mystery,Thriller,,,5/3/2012,130,Released,Anything can happen before the next move,6.1,10,,,,,,
396535,Train to Busan,"$8,820,000.00 ","$2,129,768.00 ",ko,22.685169,  South Korea, NEW,Action,Horror,Thriller,,7/20/2016,118,Released,Life-or-death survival begins,7.7,984,,,,,,
368031,Friend Request,"$9,900,000.00 ","$2,400,000.00 ",en,14.282584,  Germany, Wiedemann & Berg Filmproduktion,Horror,Thriller,,,1/7/2016,92,Released,Be careful who you click with.,5.3,376,,,,,,
278924,Mechanic: Resurrection,"$40,000,000.00 ","$125,729,635.00 ",en,14.288577,  Thailand, Davis-Films,Action,Crime,Thriller,,8/25/2016,99,Released,Four continents. Three kills... Or the love of his life is dead.,5.3,1236,,,,,,
333484,The Magnificent Seven,"$90,000,000.00 ","$162,360,636.00 ",en,13.809622,  United States of America, Columbia Pictures,Adventure,Action,Western,,9/14/2016,132,Released,Justice has a number.,5.9,2358,,,,,,
32147,Starchaser: The Legend of Orin,"$15,000,000.00 ","$3,360,800.00 ",en,0.732814,  South Korea,,Adventure,Animation,Family,Science,1/1/1985,107,Released,He alone has the power,6.8,11,,,,,,
270774,Skiptrace,"$32,000,000.00 ","$58,500,000.00 ",en,10.912208,  China, InterTitle Films,Action,Comedy,,,7/21/2016,107,Released,Ready. Set. Panic.,5.5,181,,,,,,
376867,Moonlight,"$4,000,000.00 ","$65,046,687.00 ",en,14.171675,  United States of America, Plan B Entertainment,Drama,,,,10/21/2016,111,Released,This is the story of a lifetime,7.3,1831,,,,,,
271706,Big Fish & Begonia,"$4,531,653.00 ","$84,552,250.00 ",zh,2.238595,  China, Beijing Enlight Pictures,Romance,Animation,Adventure,Fantasy,7/8/2016,100,Released,,6.3,12,,,,,,
348668,A Conspiracy of Faith,"$5,210,000.00 ","$5,900,000.00 ",da,6.859858,  Denmark, Det Danske Filminstitut,Crime,Drama,Mystery,Thriller,3/3/2016,112,Released,,6.8,110,,,,,,
213681,Masterminds,"$25,000,000.00 ","$29,200,000.00 ",en,9.434588,  United States of America, Broadway Veo,Action,Comedy,Crime,,9/29/2016,94,Released,What Would You Do With $17 Million?,5.6,600,,,,,,
393841,Pelli Choopulu,"$200,000.00 ","$5,500,000.00 ",te,0.902294,  India, BigBen Films,Romance,Comedy,,,7/29/2016,124,Released,,7.8,4,,,,,,
313297,Kubo and the Two Strings,"$60,000,000.00 ","$69,929,545.00 ",en,12.321832,  United States of America, Laika Entertainment,Animation,Adventure,Family,,8/18/2016,102,Released,The quest begins,7.7,982,,,,,,
95610,Bridget Jones's Baby,"$35,000,000.00 ","$211,952,420.00 ",en,10.754139,  France, Universal Pictures,Comedy,,,,9/14/2016,123,Released,Old flame. New fling. Big problem.,6.3,972,,,,,,
283552,The Light Between Oceans,"$20,000,000.00 ","$25,956,113.00 ",en,8.483245,  New Zealand, DreamWorks SKG,Drama,,,,9/2/2016,133,Released,Love demands everything,6.9,403,,,,,,
377264,Morgan,"$8,000,000.00 ","$8,810,591.00 ",en,12.521071,  United States of America, Twentieth Century-Fox,Horror,Science,name:,,9/1/2016,92,Released,Don't let it out,5.7,436,,,,,,
317557,Queen of Katwe,"$15,000,000.00 ","$10,367,161.00 ",en,6.164561,  United States of America, Walt Disney Pictures,Drama,,,,9/23/2016,124,Released,,7.1,103,,,,,,
296524,Deepwater Horizon,"$110,000,000.00 ","$121,790,373.00 ",en,13.1984,  Hong Kong, Di Bonaventura Pictures,Drama,Action,,,9/29/2016,107,Released,"When faced with our darkest hour, hope is not a tactic",6.5,1478,,,,,,
283366,Miss Peregrine's Home for Peculiar Children,"$110,000,000.00 ","$296,485,719.00 ",en,36.262655,  Belgium, Ingenious Media,Drama,Fantasy,Adventure,,9/28/2016,127,Released,Stay peculiar,6.5,3213,,,,,,
346685,The Girl on the Train,"$45,000,000.00 ","$173,185,859.00 ",en,10.217291,  United States of America, DreamWorks,Crime,Drama,Mystery,Romance,10/5/2016,112,Released,What you see can hurt you.,6.2,1837,,,,,,
369883,Middle School: The Worst Years of My Life,"$8,500,000.00 ","$19,985,196.00 ",en,10.222143,  United States of America, Lionsgate,Family,Comedy,,,10/7/2016,92,Released,Rules aren't for everyone,6.9,70,,,,,,
302946,The Accountant,"$44,000,000.00 ","$155,160,045.00 ",en,13.465656,  United States of America, Zero Gravity Management,Crime,Thriller,Drama,,10/14/2016,128,Released,Calculate your choices.,6.9,2121,,,,,,
347126,God's Not Dead 2,"$5,000,000.00 ","$23,507,567.00 ",en,5.957998,  United States of America, Pure Flix Productions,Drama,,,,4/1/2016,121,Released,,5.6,73,,,,,,
366080,Kabali,"$18,700,000.00 ","$74,000,000.00 ",ta,2.017961,  Malaysia, V. Creations,Action,Crime,Drama,,7/22/2016,150,Released,,5.9,21,,,,,,
402672,Mohenjo Daro,"$15,050,000.00 ","$16,180,000.00 ",hi,1.423358,  India, UTV Motion Pictures,Adventure,Drama,History,Romance,8/11/2016,155,Released,,6.7,26,,,,,,
368942,A Quiet Passion,"$8,138,338.00 ","$1,864,266.00 ",en,3.55933,  Belgium, Indomitable Entertainment,Drama,,,,10/7/2016,125,Released,,7.5,26,,,,,,
2324,Local Color,"$3,250,000.00 ","$32,788.00 ",en,1.393391,  United States of America, Media  Entertainment,Drama,,,,9/19/2006,107,Released,,6.1,8,,,,,,
